DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
Median,8,069,2,35.84734883758528,38.48310813067824,0.922053561158253,0.22962117195129395
Median,8,070,2,34.18400273534746,36.1940945215371,0.9020648952480271,0.20221710205078125
Median,8,071,2,31.45657440069875,33.430874483074405,0.8303294983111514,0.19177818298339844
Median,8,072,2,27.75751000069434,28.787723883417996,0.6564339246836947,0.19142818450927734
Median,8,073,2,29.424106290670558,33.1148268248625,0.8171700632303408,0.1912977695465088
Median,8,074,2,35.58691604363156,37.513909930016865,0.9299001881236786,0.19236421585083008
Median,8,075,2,32.293698025523724,34.73285869273576,0.8639098536318007,0.19126224517822266
Median,8,076,2,28.508826143563198,29.08099562819746,0.6816864789699486,0.1930861473083496
Median,8,077,2,29.50275708066453,30.63908051264477,0.7503712404621284,0.19703984260559082
Median,8,078,2,34.6298058067049,37.947645715499064,0.9314720946018314,0.1935737133026123
Median,8,079,2,23.982895639908893,29.4524179037267,0.6042125068049261,0.19632315635681152
Median,8,080,2,36.97953875591964,38.25787453024867,0.9587479599995034,0.19756293296813965
Median,8,081,2,28.99799199467455,35.07978742059156,0.8334721235999756,0.19394731521606445
Median,8,082,2,29.398745315831334,31.08083659499092,0.777891089541551,0.1912541389465332
Median,8,083,2,30.963580558568722,31.990252426906743,0.7860240380278621,0.19089722633361816
Median,8,084,2,32.70871530393377,35.73798569600836,0.8705649966819906,0.19050312042236328
Median,8,085,2,22.109292290452856,31.351141568297276,0.7231892629903894,0.1912059783935547
Median,8,086,2,30.409561550814228,35.68140030654176,0.849326915896728,0.18961310386657715
Median,8,087,2,36.15405674599113,36.66493316223102,0.9066967305602073,0.19126296043395996
Median,8,088,2,26.178293388934975,27.107647943505118,0.5466246338030258,0.18872714042663574
Median,8,089,2,31.15629900267836,32.814183333508986,0.8202643079783635,0.19004297256469727
Median,8,090,2,27.88965240182772,32.85136387372346,0.7658850275164578,0.18919801712036133
Median,8,091,2,24.364396681998585,29.870453655424086,0.6380742098219119,0.18959903717041016
Median,8,092,2,22.725662642408896,29.090236147548897,0.5967882408503078,0.19005393981933594
Median,8,093,2,33.42969949536749,35.54311387835122,0.9084666898973331,0.20544791221618652
Median,8,094,2,32.01143252466211,32.46106329590347,0.7943641871732453,0.2047712802886963
Median,8,095,2,28.61419390024585,30.766058393619844,0.7742824858308495,0.2031238079071045
Median,8,096,2,34.52445918410132,37.17831831725511,0.9059796593743549,0.20414376258850098
Median,8,097,2,29.00828850507456,34.825826091206515,0.8442698844781034,0.20295190811157227
Median,8,098,2,26.2127887595905,30.543781237846215,0.7061181569468592,0.20151305198669434
Median,8,099,2,28.505215849334373,28.641292297559005,0.6273666132370778,0.1980757713317871
Median,8,100,2,23.23216652319969,27.752917381545103,0.5594180602692393,0.19975709915161133
Median,8,101,2,26.372851817178706,30.965813342425864,0.7490962885263596,0.19115805625915527
Median,8,102,2,31.528177682056203,34.728472994575455,0.8378446648450301,0.19111084938049316
Median,8,103,2,30.873402659107647,32.015954220122694,0.799166367869455,0.19146513938903809
Median,8,104,2,32.12975597469851,36.29088740995637,0.9313926934074794,0.1923372745513916
Median,8,105,2,26.82779535673635,32.19542005223147,0.7399364566156017,0.1914670467376709
Median,8,106,2,29.201976399312773,38.107593828023056,0.9032407232327572,0.19384765625
Median,8,107,2,32.90230887911024,38.033667979880306,0.9480139925621998,0.22118282318115234
Median,8,108,2,24.920512489051255,29.76989712596747,0.600950628013974,0.19399690628051758
Median,8,109,2,24.799485625799427,27.428950949424255,0.5742472514702059,0.19469213485717773
Median,8,110,2,39.32559006113775,39.44335649996929,0.9519132659287435,0.1947798728942871
Median,8,111,2,37.76881008398375,42.05111688377944,0.9644469844073629,0.19479131698608398
Median,8,112,2,36.06946612882967,37.636892978597245,0.9252395863248306,0.1914682388305664
Median,8,113,2,30.264207051051248,33.47250476136018,0.8442180232116422,0.190199613571167
Median,8,114,2,36.43249553812568,38.011485960999536,0.9265036498704518,0.19084692001342773
Median,8,115,2,38.500216469692624,39.55226800572057,0.9371000352888967,0.19040989875793457
Median,8,116,2,25.348302452522717,34.722265802758244,0.815664070711686,0.19046711921691895
Median,8,117,2,33.70264538654558,38.44936558486162,0.904912947811647,0.18998098373413086
Median,8,118,2,19.21437594012103,30.908081042023547,0.6638301484506552,0.1909952163696289
Median,8,119,2,34.489303621492915,40.939218334940854,0.9507557102367218,0.1895899772644043
Median,8,120,2,35.51307886670995,38.29170653860735,0.9286753654395775,0.1918041706085205
