DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
TV-ISO,0.05,001,0,20.5822015294776,27.09574047365445,0.4530869315788347,7.724577903747559
TV-ISO,0.05,002,0,27.493675569011344,36.83750820737527,0.7977080026833083,6.545432090759277
TV-ISO,0.05,003,0,30.52060136856732,36.03551913442446,0.874963408812258,5.393152952194214
TV-ISO,0.05,004,0,26.220441028339106,35.2611420876677,0.6754519437255221,5.9281370639801025
TV-ISO,0.05,005,0,22.235325643853376,32.91563384210797,0.6322505642725762,5.678383827209473
TV-ISO,0.05,006,0,21.054350476435907,29.616789871527732,0.5149054971149075,5.6820642948150635
TV-ISO,0.05,007,0,22.320925347861078,29.700298604826628,0.5637729846836721,6.04238224029541
TV-ISO,0.05,008,0,19.643636904308824,29.494177146866235,0.6085841390046316,5.850541830062866
TV-ISO,0.05,009,0,22.10132235812847,28.631424167683214,0.5708352942622297,5.812688112258911
TV-ISO,0.05,010,0,19.388195934700622,29.025510886192116,0.5951269549985952,5.47841215133667
TV-ISO,0.05,011,0,21.121294205754843,31.003960562862783,0.5443099118702354,5.799297094345093
TV-ISO,0.05,012,0,21.744955808495646,29.67571104432875,0.6767746469264819,5.424838304519653
TV-ISO,0.05,013,0,19.320842745338588,25.908844286192437,0.5886012650167197,6.042496919631958
TV-ISO,0.05,014,0,20.11330703358693,29.707509371977014,0.5236621514731893,5.674808025360107
TV-ISO,0.05,015,0,23.835834649140523,30.635638713489122,0.5250277077522286,5.569711923599243
TV-ISO,0.05,016,0,19.10214945046613,28.153399249668478,0.5363219077418081,5.738522052764893
TV-ISO,0.05,017,0,18.19994749457973,26.278865220210772,0.41194045996979217,6.073999881744385
TV-ISO,0.05,018,0,25.0226854764017,33.10540423204338,0.7219362579513423,7.365918397903442
TV-ISO,0.05,019,0,23.529473122825742,32.711186520957085,0.5297699096418045,5.640600919723511
TV-ISO,0.05,020,0,16.48225167708275,24.87218773754128,0.32327127843202647,6.222774982452393
TV-ISO,0.05,021,0,17.853317015969075,24.46182168316911,0.42594850552254926,6.410530090332031
TV-ISO,0.05,022,0,24.35226741996123,31.677440130696993,0.8015299858157628,5.429471015930176
TV-ISO,0.05,023,0,24.303840773778084,32.54711741323255,0.6788746241189333,6.317560195922852
TV-ISO,0.05,024,0,21.36094552961799,29.643737077729426,0.5324231742565628,5.513830184936523
TV-ISO,0.05,025,0,27.89188409673994,31.93073415382583,0.6393323235464038,5.7959020137786865
TV-ISO,0.05,026,0,27.70102593047614,34.62402886561899,0.8102078465056195,5.909640789031982
TV-ISO,0.05,027,0,28.42649218317876,36.122378176941254,0.7831958095933792,6.426892042160034
TV-ISO,0.05,028,0,26.973847724947735,33.56487959517564,0.8320469971611156,6.154700994491577
TV-ISO,0.05,029,0,23.762074901534433,30.421268954966592,0.5925313487929554,5.472869873046875
TV-ISO,0.05,030,0,25.19006841702268,32.26661714667605,0.7272090221987402,5.882481098175049
TV-ISO,0.05,031,0,31.869902555548567,35.2481357803704,0.837894819739288,5.5259480476379395
TV-ISO,0.05,032,0,23.75643726037696,32.478895129526485,0.7493584480325651,5.737374782562256
TV-ISO,0.05,033,0,27.581373522665235,36.536387672767944,0.8580157509385883,6.975132942199707
TV-ISO,0.05,034,0,22.228320341137156,30.282056268217318,0.6577098600272131,6.669712066650391
TV-ISO,0.05,035,0,30.873466446424423,36.21606254838992,0.9081465243444843,6.788922071456909
TV-ISO,0.05,036,0,28.087866364366143,33.876639932143775,0.8693007891438304,6.09548020362854
TV-ISO,0.05,037,0,27.62186272866611,32.458000673007604,0.8272188478084,6.271805047988892
TV-ISO,0.05,038,0,39.407236727014705,40.505841735162576,0.9438309766682005,5.721747398376465
TV-ISO,0.05,039,0,26.30903193957967,33.52805916837012,0.822951390532655,5.447367191314697
TV-ISO,0.05,040,0,27.846661265396577,34.08621643830676,0.8567335614208403,5.747709035873413
TV-ISO,0.05,041,0,26.873507940919833,32.18757736656026,0.7498996232919992,5.345422029495239
TV-ISO,0.05,042,0,25.925554215629035,32.777805650746274,0.8177213921113673,5.79090690612793
TV-ISO,0.05,043,0,26.697914119092516,33.790970689270964,0.7460623692941204,5.341878890991211
TV-ISO,0.05,044,0,30.069172971821573,34.702728479888115,0.8558885574346051,5.737123250961304
TV-ISO,0.05,045,0,21.781407649677945,30.524746156947028,0.5756834224099473,5.94753098487854
TV-ISO,0.05,046,0,20.36402054466262,28.578408449948277,0.4632976357488987,5.600755929946899
TV-ISO,0.05,047,0,29.535792605495462,33.61904645443927,0.7548609808036857,5.7401580810546875
TV-ISO,0.05,048,0,34.618704721058805,38.08060666032403,0.9462811913083456,5.4245078563690186
TV-ISO,0.05,049,0,26.60385103139728,31.776234017401702,0.6631049231987638,6.0058698654174805
TV-ISO,0.05,050,0,36.72104689941485,39.92250639386769,0.9182091471707395,5.3668811321258545
TV-ISO,0.05,051,0,28.36897971471216,35.33230189794889,0.7317322194026455,6.056047201156616
TV-ISO,0.05,052,0,27.922213638029053,34.834145757557174,0.8681126747357205,5.336310863494873
TV-ISO,0.05,053,0,31.63020505126342,36.490891220834754,0.8027600895324113,5.673141002655029
TV-ISO,0.05,054,0,31.264488669041747,36.48498275292713,0.882952550719609,5.686244010925293
TV-ISO,0.05,055,0,27.610625132256757,33.5959984437809,0.5255579824823162,6.131443023681641
TV-ISO,0.05,056,0,26.84121996951141,34.47649618918547,0.7451478440850389,10.76584506034851
TV-ISO,0.05,057,0,28.478867708436564,34.1959768564963,0.8450112453100552,6.819234848022461
TV-ISO,0.05,058,0,26.627557296764554,34.720073335796755,0.661523344271821,7.140014171600342
TV-ISO,0.05,059,0,27.54758984545925,33.088387938234064,0.796518639406537,6.797047853469849
TV-ISO,0.05,060,0,26.063546345980455,32.75375450882203,0.6629337980314893,6.883466958999634
TV-ISO,0.05,061,0,26.768220625572148,34.575750230506884,0.8723766160066387,5.9790380001068115
TV-ISO,0.05,062,0,25.040711392005576,35.69196352936102,0.844637417123294,5.8657519817352295
TV-ISO,0.05,063,0,25.42917743110101,32.6701099592735,0.7200499283259093,5.658392906188965
TV-ISO,0.05,064,0,23.5422291920065,32.046892386549075,0.7538391196399477,6.0402209758758545
TV-ISO,0.05,065,0,25.85572283682241,34.47356429846353,0.520362172969518,5.551535129547119
TV-ISO,0.05,066,0,24.997426119483166,33.124837915994156,0.4908696177959376,5.737375020980835
TV-ISO,0.05,067,0,29.849453487072765,34.68207280980236,0.7710549544533928,5.440168380737305
TV-ISO,0.05,068,0,28.051234243833576,34.76418270975967,0.6609581623684505,5.856581211090088
TV-ISO,0.05,069,0,23.387675503405298,30.316648541060687,0.6195234930177037,5.703931093215942
TV-ISO,0.05,070,0,26.758389772617512,34.33727793626234,0.812328559885963,6.01471734046936
TV-ISO,0.05,071,0,26.838762723920357,35.463162622872645,0.7362547576184736,5.90047812461853
TV-ISO,0.05,072,0,21.998565001342648,30.261931359899336,0.6467697281085979,5.750349044799805
TV-ISO,0.05,073,0,27.185148296421833,31.437557886575483,0.7902749011337902,5.939578056335449
TV-ISO,0.05,074,0,17.7091522176337,24.75582349359593,0.2857149598498575,5.397370100021362
TV-ISO,0.05,075,0,23.516873455656434,29.217761843138884,0.5089136638981042,5.861929178237915
TV-ISO,0.05,076,0,25.30362073179791,33.62331822166371,0.7724506985972972,5.408478021621704
TV-ISO,0.05,077,0,25.934735143180934,32.533461922896294,0.8558206332357619,6.177676200866699
TV-ISO,0.05,078,0,17.866620229552986,24.98204949336618,0.4051032500748511,5.63466215133667
TV-ISO,0.05,079,0,23.8012154962902,32.00625037143552,0.5838518685068897,5.608255863189697
TV-ISO,0.05,080,0,23.496109814286328,31.911667832266456,0.7930592935650291,5.815889120101929
TV-ISO,0.05,081,0,22.27416668127612,31.983007711733457,0.6801189496106252,5.383104085922241
TV-ISO,0.05,082,0,21.406851687612836,28.881530709361076,0.5900587068787453,5.7874510288238525
TV-ISO,0.05,083,0,25.165182828510197,33.96899673474989,0.8439683659506741,5.492189884185791
TV-ISO,0.05,084,0,26.61693174830927,33.05529747934412,0.8228269322088726,5.818913221359253
TV-ISO,0.05,085,0,30.733189256584524,35.73637430386026,0.9171623771991807,5.464908123016357
TV-ISO,0.05,086,0,23.91193097300186,31.02695148266222,0.774244552018116,6.489665985107422
TV-ISO,0.05,087,0,26.47278128254875,31.523426698646926,0.7597972361813556,6.555419206619263
TV-ISO,0.05,088,0,21.592360378466076,31.165081269464288,0.6551919878802305,5.629033088684082
TV-ISO,0.05,089,0,19.4742876491092,26.97401392111818,0.40321981200662926,5.907064914703369
TV-ISO,0.05,090,0,26.077245141020924,31.630066250627486,0.4588910802317376,5.384183645248413
TV-ISO,0.05,091,0,24.445500384249087,31.445699471610986,0.7975685033734164,5.919327020645142
TV-ISO,0.05,092,0,20.805115973272798,28.562797261238742,0.551835056281452,5.376715898513794
TV-ISO,0.05,093,0,22.503180378261042,30.572197977311664,0.7125417042070633,5.794705867767334
TV-ISO,0.05,094,0,23.986436050541286,31.66374628003377,0.6037271317788283,5.38587498664856
TV-ISO,0.05,095,0,22.843371280973138,30.740641410569246,0.6991625868022235,5.83745002746582
TV-ISO,0.05,096,0,23.732090448504728,30.26325622972861,0.6332652838580833,5.590242147445679
TV-ISO,0.05,097,0,26.90018977646002,32.1661789818249,0.7178402075676529,5.591750144958496
TV-ISO,0.05,098,0,27.1851181620061,33.22654149317455,0.7728000196425504,5.82560396194458
TV-ISO,0.05,099,0,25.100357365377203,32.72431529729921,0.7867752275351727,5.450953960418701
TV-ISO,0.05,100,0,25.43116649049342,30.521869117251047,0.8249576341267785,5.857129812240601
TV-ISO,0.05,101,0,21.093411374174636,27.3908213843953,0.6967092139825957,5.391300201416016
TV-ISO,0.05,102,0,23.53612057626468,32.59650027885939,0.6838142659604269,5.788002252578735
TV-ISO,0.05,103,0,32.581241285517414,35.13805122959138,0.895279023210583,5.37966513633728
TV-ISO,0.05,104,0,28.353191654283965,33.65318330883007,0.7679853199629024,5.825087070465088
TV-ISO,0.05,105,0,23.57175820304526,32.147738240533016,0.781223036198735,5.674700975418091
TV-ISO,0.05,106,0,21.733980658925233,27.702206292914617,0.6382792614628147,5.96406888961792
TV-ISO,0.05,107,0,26.5270676108095,34.14119293038121,0.8306915872335703,5.769252061843872
TV-ISO,0.05,108,0,19.65583141179932,28.90577804588258,0.4088788138635378,5.437968969345093
TV-ISO,0.05,109,0,21.73703866123601,30.374225423164415,0.45625590711263897,5.865523099899292
TV-ISO,0.05,110,0,26.794106359366022,32.57298890730357,0.8311758210292646,5.420379877090454
TV-ISO,0.05,111,0,28.266836351515767,33.511289208150785,0.7345178206072375,6.2033851146698
TV-ISO,0.05,112,0,32.44590414582271,36.04818234622026,0.8716516314462286,5.476728677749634
TV-ISO,0.05,113,0,25.438054831300896,31.820748954333588,0.6276552334409414,5.957154989242554
TV-ISO,0.05,114,0,26.099260249708472,31.784890859635794,0.6667778786749186,5.854512929916382
TV-ISO,0.05,115,0,28.794563995357688,34.48876477001213,0.7856635053313717,7.045269012451172
TV-ISO,0.05,116,0,24.032044012271502,30.90977331133483,0.7449633427539835,6.116067886352539
TV-ISO,0.05,117,0,29.62011377620529,34.35028393857142,0.7824196959447408,5.413427114486694
TV-ISO,0.05,118,0,20.06372762389951,28.017441221386346,0.5749079175741247,7.440248966217041
TV-ISO,0.05,119,0,23.35058638856549,31.464525673811394,0.6508560457194218,6.2318971157073975
TV-ISO,0.05,120,0,22.086509864735504,29.13945892278127,0.5823177007317226,6.959553003311157
