DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
TV-ISO,0.05,101,2,24.06160756204583,28.84262371267633,0.6940305320557008,11.203763008117676
TV-ISO,0.05,102,2,25.88657530022813,30.219171446009383,0.6825089637056945,9.092670917510986
TV-ISO,0.05,103,2,20.32384710560904,29.595601010477917,0.6674687889860839,6.074999094009399
TV-ISO,0.05,104,2,34.09819163286767,38.23595108543155,0.8895680666819156,5.640368223190308
TV-ISO,0.05,105,2,19.16292422478107,27.916332522916036,0.6137038024152567,6.009845018386841
TV-ISO,0.05,106,2,31.255513051303296,38.869675097984945,0.9114328653595671,5.551416635513306
TV-ISO,0.05,107,2,33.05664165635698,37.79206261407607,0.914174054190604,5.941849946975708
TV-ISO,0.05,108,2,18.627091808134605,24.879466354768226,0.4435140254608028,5.816675901412964
TV-ISO,0.05,109,2,14.853049720049945,22.63105768490088,0.36682340563264415,5.742422819137573
TV-ISO,0.05,110,2,30.371298915741782,38.47617910138007,0.9071034162025502,5.982588052749634
TV-ISO,0.05,111,2,40.91985226710342,42.11677067199183,0.965943887499194,5.5873799324035645
TV-ISO,0.05,112,2,29.399657143685033,36.71306549344876,0.8702512735720758,6.058412075042725
TV-ISO,0.05,113,2,26.90633031882757,33.30174690307752,0.7823345709544092,5.689003944396973
TV-ISO,0.05,114,2,36.004335713247585,39.02454954880237,0.8929793272988827,6.261016845703125
TV-ISO,0.05,115,2,30.20090359343399,38.09267436987503,0.9032564933567855,5.876262187957764
TV-ISO,0.05,116,2,30.779304362721575,33.83939349049197,0.7860449370653596,5.841442108154297
TV-ISO,0.05,117,2,31.49720671417908,38.557639162686264,0.8660916723788866,6.213815689086914
TV-ISO,0.05,118,2,22.224016166890674,27.08432816400016,0.5794588778144908,5.511076211929321
TV-ISO,0.05,119,2,40.29082680343505,40.878644967160795,0.946845883008177,6.162878036499023
TV-ISO,0.05,120,2,33.952135856612664,38.819014826246566,0.8877453254209848,5.745062828063965
