DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
TV-Chambolle,0.1,043,2,24.13706189974089,30.98395570110899,0.7832072713802523,0.031511783599853516
TV-Chambolle,0.1,044,2,42.07519106605229,42.21967790071759,0.9756208871653493,0.10720705986022949
TV-Chambolle,0.1,045,2,30.696287556803195,32.43249238797419,0.8213336613359293,0.03820300102233887
TV-Chambolle,0.1,046,2,36.28025516466708,36.54650834938692,0.9191673643393735,0.06072115898132324
TV-Chambolle,0.1,047,2,31.202862431380133,36.79487442881368,0.9293752016252294,0.0934288501739502
TV-Chambolle,0.1,048,2,34.60966474555873,36.785717045710314,0.9346202731208093,0.0728919506072998
TV-Chambolle,0.1,049,2,36.502223109719736,37.494253340636696,0.9424599449968097,0.0830838680267334
TV-Chambolle,0.1,050,2,35.415107606039406,38.1677588780346,0.9415338014387677,0.10898900032043457
TV-Chambolle,0.1,051,2,30.00994679672688,32.2724355100359,0.8427430388576276,0.06506705284118652
TV-Chambolle,0.1,052,2,15.038571755211791,23.930432081470684,0.4559813896494825,0.038651227951049805
TV-Chambolle,0.1,053,2,30.075864059630288,30.743907496920304,0.7088027426408003,0.0307619571685791
TV-Chambolle,0.1,054,2,35.40217408176257,39.37195494049287,0.9525474683496967,0.09424591064453125
TV-Chambolle,0.1,055,2,41.03954414518718,41.92312688469288,0.9707289530092184,0.09269094467163086
TV-Chambolle,0.1,056,2,14.720101617054116,24.547345289916148,0.41901959360289937,0.051095008850097656
TV-Chambolle,0.1,057,2,24.895178359235146,30.261922200879937,0.743593150071677,0.03542208671569824
TV-Chambolle,0.1,058,2,30.948172363352647,33.83584861806585,0.8867753066978437,0.054276227951049805
TV-Chambolle,0.1,059,2,17.301479604737153,27.356970005658084,0.6585473868761285,0.028537273406982422
TV-Chambolle,0.1,060,2,17.705493763941277,27.008356019938876,0.6043973042055859,0.05611300468444824
TV-Chambolle,0.1,061,2,21.10349488881779,34.75296770429721,0.8127383297189925,0.0647740364074707
TV-Chambolle,0.1,062,2,20.897488447058812,31.440457177165438,0.7865711163463324,0.042079925537109375
TV-Chambolle,0.1,063,2,17.218940868727802,27.7571407527136,0.653400474535583,0.06224799156188965
TV-Chambolle,0.1,064,2,36.933919907975074,37.52493165821531,0.930115853503917,0.05881094932556152
TV-Chambolle,0.1,065,2,17.331230357910687,22.384997212511173,0.4950271898558746,0.022740840911865234
TV-Chambolle,0.1,066,2,15.128493627849458,23.584897010266403,0.4726106664026287,0.05089211463928223
TV-Chambolle,0.1,067,2,16.700182303306168,24.543619442977743,0.4764750814954495,0.05474686622619629
TV-Chambolle,0.1,068,2,18.218891524858126,24.954514781591616,0.6003977504817174,0.030399799346923828
TV-Chambolle,0.1,069,2,37.937319600611985,38.98567262017474,0.9506022015920889,0.0940239429473877
TV-Chambolle,0.1,070,2,38.274284899195564,38.34122130571864,0.9491086408386047,0.09404492378234863
TV-Chambolle,0.1,071,2,33.28447998270444,35.03977430190601,0.8909788519858497,0.052021026611328125
TV-Chambolle,0.1,072,2,20.18450423697017,29.522801069202448,0.7180129641110038,0.0574951171875
TV-Chambolle,0.1,073,2,31.40561788475098,34.945120394889074,0.8917455303928556,0.0554509162902832
TV-Chambolle,0.1,074,2,36.61654506863748,38.21135249595541,0.9458104881456593,0.10935282707214355
TV-Chambolle,0.1,075,2,36.238703877756706,36.698875988560914,0.9213106562850418,0.06543421745300293
TV-Chambolle,0.1,076,2,18.474960824238174,28.890726299111343,0.7363770105705615,0.05622100830078125
TV-Chambolle,0.1,077,2,23.065821445434906,28.225360466505542,0.6506493493256474,0.021270036697387695
TV-Chambolle,0.1,078,2,37.77290968086639,38.914621790641185,0.9528215857064622,0.10648703575134277
TV-Chambolle,0.1,079,2,24.80410591776904,29.120108698613887,0.7320901904039475,0.05245804786682129
TV-Chambolle,0.1,080,2,36.36962632325328,40.25573043685427,0.9720361697793385,0.10332489013671875
TV-Chambolle,0.1,081,2,35.1954784257594,36.23086551096161,0.8966888178051337,0.04705190658569336
TV-Chambolle,0.1,082,2,29.02271919400047,31.076749641328295,0.7884321890881284,0.02625417709350586
TV-Chambolle,0.1,083,2,24.628333202531717,30.840978999824312,0.7687756904529991,0.029057025909423828
TV-Chambolle,0.1,084,2,33.22679260445491,36.928950616474104,0.9251930390051376,0.06288385391235352
TV-Chambolle,0.1,085,2,28.947937270749385,32.699532015147255,0.8400578311364322,0.07073426246643066
TV-Chambolle,0.1,086,2,33.69672529671674,36.78511178215916,0.9184363280127217,0.0745840072631836
TV-Chambolle,0.1,087,2,36.86447231181593,38.56887291274526,0.9450351835061781,0.07278585433959961
TV-Chambolle,0.1,088,2,17.474937144236588,26.625055282356293,0.6060039230065706,0.07028722763061523
TV-Chambolle,0.1,089,2,27.782024881046713,33.772005377385526,0.8671652120806734,0.04776716232299805
TV-Chambolle,0.1,090,2,29.458618839599268,31.96360504646104,0.8104682262714001,0.03513979911804199
TV-Chambolle,0.1,091,2,23.864019061105704,29.88249593574239,0.7459619068028431,0.05398988723754883
TV-Chambolle,0.1,092,2,21.70790878710863,24.19944102284947,0.45089918422227965,0.01712512969970703
TV-Chambolle,0.1,093,2,37.49806292239123,37.88200053331252,0.9473809741720859,0.09734082221984863
TV-Chambolle,0.1,094,2,26.102245250264033,31.049948253060386,0.7724146407888175,0.03052496910095215
TV-Chambolle,0.1,095,2,26.357554587083627,31.35631187182756,0.8141206289534414,0.02968311309814453
TV-Chambolle,0.1,096,2,35.27701539774811,39.53147172730727,0.9527157624234258,0.09060215950012207
TV-Chambolle,0.1,097,2,35.46516970089143,35.57519770351331,0.8913422967559831,0.046859025955200195
TV-Chambolle,0.1,098,2,22.31281247038483,31.356879401234092,0.8055203290754969,0.07395100593566895
TV-Chambolle,0.1,099,2,21.073355429169336,28.990449507916335,0.6758825798562396,0.056096792221069336
TV-Chambolle,0.1,100,2,19.08302743202501,27.10889697972157,0.5975286857670585,0.04072070121765137
TV-Chambolle,0.1,101,2,32.03150971805996,32.25181809150563,0.8382958940746066,0.06860804557800293
TV-Chambolle,0.1,102,2,32.851320238901806,33.122024952251884,0.7881265716698829,0.03004598617553711
TV-Chambolle,0.1,103,2,28.058189146505267,32.25518577933185,0.82545815487906,0.034462928771972656
TV-Chambolle,0.1,104,2,35.771752065638026,38.68396022831859,0.9640494450966117,0.12441015243530273
TV-Chambolle,0.1,105,2,24.71422674591429,30.567248372989795,0.7458161350580408,0.027420997619628906
TV-Chambolle,0.1,106,2,39.14127051728616,40.403475966258775,0.9658971682321621,0.07149696350097656
TV-Chambolle,0.1,107,2,35.92103784333061,40.172794511993104,0.9690838401926617,0.0646970272064209
TV-Chambolle,0.1,108,2,23.32764223871713,29.54580041755776,0.6915936915556979,0.04991888999938965
TV-Chambolle,0.1,109,2,18.16710415296914,27.324946005694596,0.6301737969437093,0.051722049713134766
TV-Chambolle,0.1,110,2,39.66376575244163,40.53659894359533,0.9663019288856628,0.11210870742797852
TV-Chambolle,0.1,111,2,40.09787041110655,43.5544605948964,0.9863476153585937,0.14427495002746582
TV-Chambolle,0.1,112,2,38.536509676129185,39.19801599557616,0.9654317173394441,0.0916750431060791
TV-Chambolle,0.1,113,2,35.06388256580929,35.32606230897613,0.9175144288958342,0.07225894927978516
TV-Chambolle,0.1,114,2,38.609390835855,39.09769585445377,0.953118939980673,0.10763788223266602
TV-Chambolle,0.1,115,2,40.30502594327381,40.59690135634423,0.967847766239928,0.09140825271606445
TV-Chambolle,0.1,116,2,33.80689767411694,36.24270955697814,0.8960754413354702,0.038450002670288086
TV-Chambolle,0.1,117,2,40.7189031464018,40.821043594840674,0.9663500080935147,0.09271574020385742
TV-Chambolle,0.1,118,2,31.36964615774651,31.784411915734836,0.7974624235190898,0.055457115173339844
TV-Chambolle,0.1,119,2,36.33051272309038,41.86177552584375,0.9731982604940705,0.11394619941711426
TV-Chambolle,0.1,120,2,38.33516079950393,39.224269027784345,0.9534978700642472,0.10077023506164551
