DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
NL-Means,{},042,1,23.819068134660366,28.405476019344256,0.7079895744344448,0.6203391551971436
NL-Means,{},043,1,30.15140985012519,34.507238672780815,0.8882178384136036,0.5805068016052246
NL-Means,{},044,1,28.093850352422326,28.11076449758628,0.7228397495867316,0.5854079723358154
NL-Means,{},045,1,29.57559163361267,29.637475152802566,0.7731334916478155,0.5795869827270508
NL-Means,{},046,1,33.00742997840788,33.20681034139689,0.8556315002128181,0.6152548789978027
NL-Means,{},047,1,29.669688226143286,31.010726442147778,0.8426000436250912,0.6162519454956055
NL-Means,{},048,1,29.88277972164972,30.208362015689612,0.8147091192231138,0.6123960018157959
NL-Means,{},049,1,29.893149715054005,31.579646040520394,0.8085038309922865,0.603039026260376
NL-Means,{},050,1,22.82949600700975,29.57419476595237,0.7673569807284478,0.6178009510040283
NL-Means,{},051,1,24.082958814118484,28.797048011105637,0.739245754481592,0.5930910110473633
NL-Means,{},052,1,31.35383818328508,31.498198590701406,0.7796414124566742,0.6037158966064453
NL-Means,{},053,1,23.922429710367364,29.87067871954868,0.7315413617596431,0.5925869941711426
NL-Means,{},054,1,27.82183709940467,28.41392787453898,0.7283099495300759,0.5855927467346191
NL-Means,{},055,1,28.49139650382698,30.947825787043012,0.8114617093653089,0.5834639072418213
NL-Means,{},056,1,28.358501132161066,29.735423336393282,0.7530698476233125,0.604863166809082
NL-Means,{},057,1,23.01498628083572,28.67746337753395,0.6887947317377697,0.5970189571380615
NL-Means,{},058,1,27.549234644507443,30.314650406593756,0.7748532799660216,0.597027063369751
NL-Means,{},059,1,29.317620235107782,29.761231093167893,0.707258548035388,0.5845730304718018
NL-Means,{},060,1,22.488434515826174,28.753798867665058,0.7174151859408641,0.6164059638977051
NL-Means,{},061,1,34.25571786141408,34.63987306410958,0.8554041825192982,0.6162889003753662
NL-Means,{},062,1,30.68702649983086,31.76495728411887,0.7510807434646836,0.6101551055908203
NL-Means,{},063,1,30.395624854317987,30.855948301811786,0.8064176196332556,0.5985889434814453
NL-Means,{},064,1,27.23002512127865,29.010255671758504,0.7334587129849042,0.5926699638366699
NL-Means,{},065,1,24.156284048881993,31.97519878781154,0.838435303454187,0.5898170471191406
NL-Means,{},066,1,26.297320972793003,30.777457078106494,0.8037647196961539,0.5934159755706787
NL-Means,{},067,1,30.50997693665066,33.94235252506037,0.8253784825976636,0.5927050113677979
NL-Means,{},068,1,27.221227891516566,34.26691751143943,0.8019773219497437,0.5870590209960938
NL-Means,{},069,1,32.87291073287506,33.410814447148105,0.8325700115263015,0.5841481685638428
NL-Means,{},070,1,27.595502729108745,30.06402031418826,0.745448684337365,0.586219072341919
NL-Means,{},071,1,28.322134128239476,29.98484737261743,0.7947151128461988,0.5807240009307861
NL-Means,{},072,1,27.000914334818795,28.427546307759528,0.6885670517506532,0.5781388282775879
NL-Means,{},073,1,29.14431642880032,29.221453317517884,0.7440158271207635,0.5816493034362793
NL-Means,{},074,1,32.02041931722104,33.07955007392989,0.8271509246362192,0.6219048500061035
NL-Means,{},075,1,29.06329517567518,29.074351598154408,0.7300382485069374,0.6125681400299072
NL-Means,{},076,1,30.01899199477947,31.94437257417733,0.803784116927767,0.6131408214569092
NL-Means,{},077,1,35.764321153201465,36.29553055584941,0.9022257776678263,0.5949249267578125
NL-Means,{},078,1,20.36162281988993,27.814156577876382,0.6916882137307462,0.5854530334472656
NL-Means,{},079,1,32.89809697395815,33.258027811806684,0.8572962827249312,0.5915520191192627
NL-Means,{},080,1,21.129390568794623,28.554779167837324,0.7509921438129239,0.5923850536346436
NL-Means,{},081,1,23.979484472108616,32.812580145009484,0.838259585513277,0.59592604637146
NL-Means,{},082,1,25.91633131110642,28.30689656819906,0.6828918364106938,0.5792989730834961
NL-Means,{},083,1,31.27278630664601,31.347328793408096,0.761919516218921,0.586198091506958
NL-Means,{},084,1,31.676840856497783,31.701942103360324,0.8016329220372705,0.586237907409668
NL-Means,{},085,1,27.25265963941125,28.867160201138212,0.6497993629571568,0.5853860378265381
NL-Means,{},086,1,19.96319864165884,28.46665536436437,0.6348030768525328,0.5808093547821045
NL-Means,{},087,1,20.781040589253358,28.566630420959992,0.7184112723137765,0.5908679962158203
NL-Means,{},088,1,20.11378553401034,30.079040264984528,0.7274971907576205,0.6175510883331299
NL-Means,{},089,1,29.239519746242102,29.609161549544428,0.7938281739604537,0.6140258312225342
NL-Means,{},090,1,27.872612471325603,29.483832833287423,0.7823094069415846,0.6139671802520752
NL-Means,{},091,1,25.00281078555853,27.96257567182944,0.7042244887131917,0.5985357761383057
NL-Means,{},092,1,20.045789794291935,28.184327080053574,0.6792439680140974,0.5989978313446045
NL-Means,{},093,1,29.157909879564862,31.292132699253546,0.8489971617265158,0.5822310447692871
NL-Means,{},094,1,28.83838346944811,28.843003137803574,0.7690846840716137,0.5941610336303711
NL-Means,{},095,1,20.61445281351691,28.795931095806836,0.7236755616805395,0.5956017971038818
NL-Means,{},096,1,25.065904533131835,28.25210772221393,0.7566821601339326,0.5886428356170654
NL-Means,{},097,1,28.006575845031463,31.275783480569302,0.79711486786315,0.5863649845123291
NL-Means,{},098,1,30.323462798974717,30.757195636595462,0.7910948082490691,0.5823469161987305
NL-Means,{},099,1,25.41461061966522,28.013401464730677,0.6544443606735908,0.5862340927124023
NL-Means,{},100,1,26.093910653168884,28.13005542549249,0.6452693815336882,0.5916481018066406
NL-Means,{},101,1,31.348973883204128,32.34023925718801,0.7895849167581543,0.6154708862304688
NL-Means,{},102,1,18.89792182559482,32.10965624630654,0.7764196169513781,0.6140358448028564
NL-Means,{},103,1,26.06080217610124,28.73326485226171,0.715373240208823,0.6107048988342285
NL-Means,{},104,1,30.734329420274747,31.01565713361763,0.8374345448696007,0.5894041061401367
NL-Means,{},105,1,18.498230350468624,36.945259212850054,0.8128619687875374,0.5843567848205566
NL-Means,{},106,1,30.294307606378172,30.372552268455575,0.8100985466581031,0.5857729911804199
NL-Means,{},107,1,29.424320557369402,30.587631314794667,0.7831381047017331,0.5931150913238525
NL-Means,{},108,1,25.29090937233976,29.646025566983294,0.6401875447957711,0.5870556831359863
NL-Means,{},109,1,26.763460397079957,27.938035782968058,0.6243200426342984,0.5867960453033447
NL-Means,{},110,1,21.592352725079103,27.57820608882945,0.6911832481601892,0.5853672027587891
NL-Means,{},111,1,24.08045599344127,32.399938510825095,0.8656876247933165,0.5776097774505615
NL-Means,{},112,1,28.44115389117001,31.618187184265846,0.8706735357343206,0.5795907974243164
NL-Means,{},113,1,36.18638054304079,37.16992835775659,0.9093886028807447,0.5843167304992676
NL-Means,{},114,1,28.200123456156014,29.80452797900091,0.7704806687370787,0.596013069152832
NL-Means,{},115,1,27.700445814101613,28.01652095463103,0.7310012770845571,0.6169657707214355
NL-Means,{},116,1,28.01766904704951,32.43832751035617,0.803624708097736,0.6162230968475342
NL-Means,{},117,1,26.28559904506676,29.072966800341273,0.7917638857303164,0.6073541641235352
NL-Means,{},118,1,26.87145280556916,31.80953661511087,0.8308308414021248,0.5923588275909424
NL-Means,{},119,1,20.880219001215117,28.693003499331272,0.7533403596612606,0.5963871479034424
NL-Means,{},120,1,29.523652268286288,30.11870560145144,0.7741068363296115,0.591651201248169
